unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,bridge_highway_name,bridge_highway_segment,closed_date,Processing_time,resolution_description,resolution_action_updated_date,bridge_highway_direction,facility_type,road_ramp,taxi_pick_up_location,vehicle_type,taxi_company_borough
52578580,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,425 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  114 STREET,WEST  115 STREET,WEST  114 STREET,WEST  115 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,09 MANHATTAN,1018960043,MANHATTAN,993472,233665,PHONE,Unspecified,MANHATTAN,40.80802749,-73.96668732,"{'latitude': '40.808027486436316', 'longitude': '-73.96668731891653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,37,4,23,17,,,"Sunday, November 21, 2021",5.63333333,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:35:02.000,,,,,,
52580585,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,1030 REV JAMES A POLITE AVENUE,REV JAMES A POLITE AVENUE,EAST  165 STREET,EAST  166 STREET,EAST  165 STREET,EAST  166 STREET,ADDRESS,BRONX,REV JAMES A POLITE AVENUE,Closed,02 BRONX,2026910147,BRONX,1012244,239617,MOBILE,Unspecified,BRONX,40.82432451,-73.89885233,"{'latitude': '40.8243245108279', 'longitude': '-73.89885233427013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,,,"Sunday, November 21, 2021",22.69999999,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:52:03.000,,,,,,
52578370,"Sunday, November 21, 2021",NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10035,216 EAST  122 STREET,EAST  122 STREET,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,In Progress,11 MANHATTAN,1017860041,MANHATTAN,1001797,231292,ONLINE,Unspecified,MANHATTAN,40.80150164,-73.93662109,"{'latitude': '40.80150164418587', 'longitude': '-73.93662108591808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,,,,,,,,,,,,
52574265,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10309,HYLAN BOULEVARD,HYLAN BOULEVARD,HYLAN BOULEVARD,WOODVALE AVENUE,HYLAN BOULEVARD,WOODVALE AVENUE,INTERSECTION,,,In Progress,03 STATEN ISLAND,,STATEN ISLAND,926902,126759,ONLINE,Unspecified,STATEN ISLAND,40.51441393,-74.20624886,"{'latitude': '40.514413928412154', 'longitude': '-74.20624886220038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,,,,,,,,,,,,
52575482,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10012,579 BROADWAY,BROADWAY,PRINCE STREET,EAST HOUSTON STREET,PRINCE STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,BROADWAY,In Progress,02 MANHATTAN,1005120020,MANHATTAN,984955,203282,ONLINE,Unspecified,MANHATTAN,40.72463881,-73.99745651,"{'latitude': '40.72463880874572', 'longitude': '-73.99745651131694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,1,,,,,,,,,,,,
52575431,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,31-38 91 STREET,91 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,ADDRESS,EAST ELMHURST,91 STREET,In Progress,03 QUEENS,4014020024,QUEENS,1018170,215991,PHONE,Unspecified,QUEENS,40.75945681,-73.87755991,"{'latitude': '40.75945680683601', 'longitude': '-73.877559910774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,5,73,,,,,,,,,,,,
52574350,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,244 HIMROD STREET,HIMROD STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,In Progress,04 BROOKLYN,3032790008,BROOKLYN,1006502,194385,ONLINE,Unspecified,BROOKLYN,40.70019071,-73.91974899,"{'latitude': '40.70019071328772', 'longitude': '-73.91974898904508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,,,,,,,,,,,,
52572887,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,1817 WEST FARMS ROAD,WEST FARMS ROAD,EAST  174 STREET,CROSS BRONX EXPWY ET    4 A EB,EAST  174 STREET,CROSS BRONX EXPWY ET    4 A EB,ADDRESS,BRONX,WEST FARMS ROAD,In Progress,03 BRONX,2030150062,BRONX,1016863,244115,ONLINE,Unspecified,BRONX,40.83665437,-73.88214116,"{'latitude': '40.836654373284134', 'longitude': '-73.88214115763647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,34,5,43,25,,,,,,,,,,,,
52578456,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,1488 HICKS STREET,HICKS STREET,CORSA AVENUE,EASTCHESTER ROAD,CORSA AVENUE,EASTCHESTER ROAD,ADDRESS,BRONX,HICKS STREET,In Progress,12 BRONX,2047220067,BRONX,1026267,259667,ONLINE,Unspecified,BRONX,40.87930015,-73.84805899,"{'latitude': '40.879300152188456', 'longitude': '-73.84805898522747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11607,29,5,2,30,,,,,,,,,,,,
52579499,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,476 EAST  187 STREET,EAST  187 STREET,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,METRO NORTH HARLEM LINE,WASHINGTON AVENUE,ADDRESS,BRONX,EAST  187 STREET,In Progress,06 BRONX,2030400020,BRONX,1014293,251766,ONLINE,Unspecified,BRONX,40.85766322,-73.89139449,"{'latitude': '40.85766321544429', 'longitude': '-73.89139448918279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,35,5,22,31,,,,,,,,,,,,
52572913,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,491 GERARD AVENUE,GERARD AVENUE,EAST  146 STREET,EAST  149 STREET,EAST  146 STREET,EAST  149 STREET,ADDRESS,BRONX,GERARD AVENUE,In Progress,01 BRONX,2023517501,BRONX,1003749,237382,ONLINE,Unspecified,BRONX,40.81821291,-73.92955287,"{'latitude': '40.81821290737856', 'longitude': '-73.9295528691817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929,49,5,35,23,,,,,,,,,,,,
52576448,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,63 FLUSHING AVENUE,FLUSHING AVENUE,NORTH OXFORD STREET,CUMBERLAND STREET,NORTH OXFORD STREET,CUMBERLAND STREET,ADDRESS,BROOKLYN,FLUSHING AVENUE,Closed,02 BROOKLYN,3020230001,BROOKLYN,991316,193577,ONLINE,Unspecified,BROOKLYN,40.6979981,-73.97451757,"{'latitude': '40.697998098086686', 'longitude': '-73.97451757491527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,38,55,,,"Sunday, November 21, 2021",23.11666666,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:51:27.000,,,,,,
52574313,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,106-13 37 AVENUE,37 AVENUE,107 STREET,107 STREET,107 STREET,107 STREET,ADDRESS,CORONA,37 AVENUE,In Progress,03 QUEENS,4017480048,QUEENS,1022606,213985,PHONE,Unspecified,QUEENS,40.75393272,-73.86155887,"{'latitude': '40.75393272364802', 'longitude': '-73.86155887282109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73,,,,,,,,,,,,
52580492,"Sunday, November 21, 2021",NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10035,216 EAST  122 STREET,EAST  122 STREET,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,In Progress,11 MANHATTAN,1017860041,MANHATTAN,1001797,231292,ONLINE,Unspecified,MANHATTAN,40.80150164,-73.93662109,"{'latitude': '40.80150164418587', 'longitude': '-73.93662108591808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,,,,,,,,,,,,
52577283,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11420,111-48 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,ADDRESS,SOUTH OZONE PARK,LEFFERTS BOULEVARD,In Progress,10 QUEENS,4116230030,QUEENS,1033836,187144,ONLINE,Unspecified,QUEENS,40.68020493,-73.82122343,"{'latitude': '40.68020492794727', 'longitude': '-73.8212234289382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,,,,,,,,,,,,
52580764,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1713 61 STREET,61 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,61 STREET,In Progress,12 BROOKLYN,3055180073,BROOKLYN,987149,166061,ONLINE,Unspecified,BROOKLYN,40.62247509,-73.98955704,"{'latitude': '40.622475092774636', 'longitude': '-73.98955703918926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867,2,2,18,39,,,,,,,,,,,,
52577126,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,9 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,THAYER STREET,Closed,12 MANHATTAN,1021740236,MANHATTAN,1004728,253245,MOBILE,Unspecified,MANHATTAN,40.86174999,-73.92596745,"{'latitude': '40.861749992284324', 'longitude': '-73.92596744617518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,,,"Sunday, November 21, 2021",6.983333331,The Police Department reviewed your complaint and provided additional information below.,2021-11-21T01:34:27.000,,,,,,
52578140,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10014,131 BANK STREET,BANK STREET,GREENWICH STREET,WASHINGTON STREET,GREENWICH STREET,WASHINGTON STREET,ADDRESS,NEW YORK,BANK STREET,Closed,02 MANHATTAN,1006357502,MANHATTAN,982055,207514,ONLINE,Unspecified,MANHATTAN,40.73625437,-74.00792047,"{'latitude': '40.73625436853817', 'longitude': '-74.0079204693925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,,,"Sunday, November 21, 2021",31.91666667,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T01:59:19.000,,,,,,
52572834,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,158 GLEN STREET,GLEN STREET,CRESCENT STREET,AUTUMN AVENUE,CRESCENT STREET,AUTUMN AVENUE,ADDRESS,BROOKLYN,GLEN STREET,In Progress,05 BROOKLYN,3041680021,BROOKLYN,1020273,187433,MOBILE,Unspecified,BROOKLYN,40.68106375,-73.87012162,"{'latitude': '40.68106375270283', 'longitude': '-73.8701216221022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,,,,,,,,,,,,
52580771,"Sunday, November 21, 2021",NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10035,216 EAST  122 STREET,EAST  122 STREET,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,In Progress,11 MANHATTAN,1017860041,MANHATTAN,1001797,231292,ONLINE,Unspecified,MANHATTAN,40.80150164,-73.93662109,"{'latitude': '40.80150164418587', 'longitude': '-73.93662108591808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,,,,,,,,,,,,
52577376,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1589 PRESIDENT STREET,PRESIDENT STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,In Progress,09 BROOKLYN,3014010063,BROOKLYN,1002168,182379,ONLINE,Unspecified,BROOKLYN,40.66724683,-73.93541132,"{'latitude': '40.66724682755266', 'longitude': '-73.93541131870118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,17,2,48,44,,,,,,,,,,,,
52574310,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,79 SUTTON STREET,SUTTON STREET,DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,SUTTON STREET,Closed,01 BROOKLYN,3026890013,BROOKLYN,1000702,203546,ONLINE,Unspecified,BROOKLYN,40.72534815,-73.94064408,"{'latitude': '40.72534815364144', 'longitude': '-73.94064407884082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18182,36,2,38,57,,,"Sunday, November 21, 2021",8.966666667,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:34:50.000,,,,,,
52580057,"Sunday, November 21, 2021",NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10035,216 EAST  122 STREET,EAST  122 STREET,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,In Progress,11 MANHATTAN,1017860041,MANHATTAN,1001797,231292,ONLINE,Unspecified,MANHATTAN,40.80150164,-73.93662109,"{'latitude': '40.80150164418587', 'longitude': '-73.93662108591808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,,,,,,,,,,,,
52573193,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,84 CARLTON AVENUE,CARLTON AVENUE,PARK AVENUE,CUMBERLAND WALK,PARK AVENUE,CUMBERLAND WALK,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,02 BROOKLYN,3020410001,BROOKLYN,991690,192287,PHONE,Unspecified,BROOKLYN,40.69445704,-73.97317023,"{'latitude': '40.6944570414546', 'longitude': '-73.9731702273241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,,,"Sunday, November 21, 2021",21.05000001,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T01:46:39.000,,,,,,
52561774,"Sunday, November 21, 2021",DSNY,Department of Sanitation,Missed Collection,Trash,Street,10314,4 BRADLEY AVENUE,BRADLEY AVENUE,WATCHOGUE ROAD,VICTORY BOULEVARD,WATCHOGUE ROAD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,BRADLEY AVENUE,In Progress,01 STATEN ISLAND,5004620072,STATEN ISLAND,947538,162633,ONLINE,Unspecified,STATEN ISLAND,40.61299036,-74.13222754,"{'latitude': '40.6129903649802', 'longitude': '-74.1322275440897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10700,4,1,14,75,,,,,The Department of Sanitation collected the requested items.,2021-11-21T01:24:52.000,,,,,,
52574880,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,31-38 80 STREET,80 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,ADDRESS,EAST ELMHURST,80 STREET,In Progress,03 QUEENS,4011500026,QUEENS,1015337,215595,MOBILE,Unspecified,QUEENS,40.7583803,-73.88778793,"{'latitude': '40.758380303969275', 'longitude': '-73.88778793220393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14781,65,3,5,73,,,,,,,,,,,,
52580166,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,16 EAST  204 STREET,EAST  204 STREET,JEROME AVENUE,VILLA AVENUE,JEROME AVENUE,VILLA AVENUE,ADDRESS,BRONX,EAST  204 STREET,In Progress,07 BRONX,2033210038,BRONX,1015145,258127,MOBILE,Unspecified,BRONX,40.87511927,-73.88828518,"{'latitude': '40.87511927321923', 'longitude': '-73.88828518452164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,40,34,,,,,,,,,,,,
52575278,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,1495 DEKALB AVENUE,DEKALB AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,In Progress,04 BROOKLYN,3032360051,BROOKLYN,1005929,194933,ONLINE,Unspecified,BROOKLYN,40.70169627,-73.92181373,"{'latitude': '40.70169626675707', 'longitude': '-73.92181372712216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,,,,,,,,,,,,
52572715,"Sunday, November 21, 2021",NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10035,216 EAST  122 STREET,EAST  122 STREET,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ALFREDO CHOCOLATE ARMENTEROS WAY,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,In Progress,11 MANHATTAN,1017860041,MANHATTAN,1001797,231292,ONLINE,Unspecified,MANHATTAN,40.80150164,-73.93662109,"{'latitude': '40.80150164418587', 'longitude': '-73.93662108591808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,,,,,,,,,,,,
52576476,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-46 159 STREET,159 STREET,108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,ADDRESS,JAMAICA,159 STREET,Closed,12 QUEENS,4101460051,QUEENS,1041701,192069,MOBILE,Unspecified,QUEENS,40.69367533,-73.79282519,"{'latitude': '40.69367533451097', 'longitude': '-73.79282518668198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,46,61,,,"Sunday, November 21, 2021",35.1,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:59:58.000,,,,,,
52575784,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,35-23 99 STREET,99 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,CORONA,99 STREET,In Progress,03 QUEENS,4017400048,QUEENS,1020637,213734,PHONE,Unspecified,QUEENS,40.75325212,-73.86866708,"{'latitude': '40.75325211514998', 'longitude': '-73.86866707643851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73,,,,,,,,,,,,
52578627,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423,205-02 HILLSIDE AVENUE,HILLSIDE AVENUE,205 STREET,FRANCIS LEWIS BOULEVARD,205 STREET,FRANCIS LEWIS BOULEVARD,ADDRESS,HOLLIS,HILLSIDE AVENUE,In Progress,12 QUEENS,4104980044,QUEENS,1050733,201940,MOBILE,Unspecified,QUEENS,40.72070556,-73.76015746,"{'latitude': '40.72070555511068', 'longitude': '-73.76015746132516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24336,41,3,16,61,,,,,,,,,,,,
52578492,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,80 WYTHE AVENUE,WYTHE AVENUE,NORTH   12 STREET,NORTH   11 STREET,NORTH   12 STREET,NORTH   11 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,In Progress,01 BROOKLYN,3022880024,BROOKLYN,995965,202339,ONLINE,Unspecified,BROOKLYN,40.72204277,-73.95773644,"{'latitude': '40.7220427731871', 'longitude': '-73.95773643915585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,,,,,,,,,,,,
